epoch,loss,accuracy,f1_score,val_loss,val_accuracy,val_f1_score,val_precision,val_recall
13,0.8865375518798828,0.9753525257110596,0.9756574630737305,0.9712265729904175,0.9833333492279053,0.9838035702705383,0.9852941036224365,0.9833333492279053
14,0.8709735870361328,0.9565972089767456,0.957791268825531,0.9620742797851562,0.9833333492279053,0.9838035702705383,0.9852941036224365,0.9833333492279053
15,0.8584823608398438,1.0,1.0,0.9589618444442749,0.9833333492279053,0.9838035702705383,0.9852941036224365,0.9833333492279053
16,0.8612232208251953,0.9930555820465088,0.9927475452423096,0.9539778232574463,0.9833333492279053,0.9838035702705383,0.9852941036224365,0.9833333492279053
17,0.8437156677246094,0.9722222089767456,0.9739870429039001,0.9495517015457153,0.9833333492279053,0.9838035702705383,0.9852941036224365,0.9833333492279053
18,0.8557243347167969,0.9829282760620117,0.9829282760620117,0.9443551301956177,0.9833333492279053,0.9838035702705383,0.9852941036224365,0.9833333492279053
19,0.8373355865478516,0.9907407760620117,0.9914368391036987,0.9438847303390503,0.9833333492279053,0.9838035702705383,0.9852941036224365,0.9833333492279053
20,0.8446922302246094,0.9644097089767456,0.9666120409965515,0.9433022737503052,0.9833333492279053,0.9838035702705383,0.9852941036224365,0.9833333492279053
21,0.8467273712158203,0.9751157760620117,0.9762222766876221,0.939419150352478,0.9833333492279053,0.9838035702705383,0.9852941036224365,0.9833333492279053
22,0.8285789489746094,0.9814814925193787,0.9828088283538818,0.9389415979385376,0.9833333492279053,0.9838035702705383,0.9852941036224365,0.9833333492279053
23,0.8247432708740234,0.9907407760620117,0.9914368391036987,0.938361644744873,0.9833333492279053,0.9838035702705383,0.9852941036224365,0.9833333492279053
24,0.8454170227050781,0.9736689925193787,0.9751148223876953,0.9353050589561462,0.9833333492279053,0.9838035702705383,0.9852941036224365,0.9833333492279053
25,0.8276042938232422,0.9907407760620117,0.9914368391036987,0.9290298223495483,0.9833333492279053,0.9838035702705383,0.9852941036224365,0.9833333492279053
26,0.8391227722167969,0.9837962985038757,0.9841843843460083,0.9196860194206238,0.9833333492279053,0.9838035702705383,0.9852941036224365,0.9833333492279053
27,0.8102073669433594,0.9644097089767456,0.966411292552948,0.9063848257064819,0.9833333492279053,0.9838035702705383,0.9852941036224365,0.9833333492279053
28,0.7852401733398438,0.9814814925193787,0.9828070998191833,0.8936576247215271,0.9833333492279053,0.9838035702705383,0.9852941036224365,0.9833333492279053
29,0.7995700836181641,0.9907407760620117,0.9915516972541809,0.8758352398872375,0.9833333492279053,0.9838035702705383,0.9852941036224365,0.9833333492279053
30,0.7691326141357422,0.9652777910232544,0.9668442606925964,0.8521052598953247,0.9833333492279053,0.9838035702705383,0.9852941036224365,0.9833333492279053
31,0.7595996856689453,0.9829282760620117,0.9830411672592163,0.8295589685440063,0.9833333492279053,0.9838035702705383,0.9852941036224365,0.9833333492279053
32,0.7093515396118164,0.9814814925193787,0.9828088283538818,0.8031659126281738,0.9833333492279053,0.9838035702705383,0.9852941036224365,0.9833333492279053
33,0.6599645614624023,0.9722222089767456,0.9741000533103943,0.7771514654159546,1.0,1.0,1.0,1.0
34,0.6460676193237305,0.9722222089767456,0.9741000533103943,0.7536758184432983,1.0,1.0,1.0,1.0
35,0.6139707565307617,0.9814814925193787,0.9828088283538818,0.7283434867858887,1.0,1.0,1.0,1.0
36,0.5797066688537598,0.9814814925193787,0.9828088283538818,0.6967525482177734,1.0,1.0,1.0,1.0
37,0.5516901016235352,0.9814814925193787,0.9831137657165527,0.6613603234291077,1.0,1.0,1.0,1.0
38,0.5132241249084473,1.0,1.0,0.6308639049530029,1.0,1.0,1.0,1.0
39,0.4892311096191406,0.9907407760620117,0.9915516972541809,0.600562572479248,1.0,1.0,1.0,1.0
